Product_ID,Category,Supplier_Rating,Lead_Time,Inventory_Level,Urgent_Restock,Seasonal_Demand,Warehouse_Capacity,Transportation_Cost,Product_Lifecycle_Stage,Returns_Percentage,Demand_Variability
5005,Electronics,3,3.199080597,281.7955619,0,1,2002.771994,6.379767365,,4.912697996,0.994741217
5006,Electronics,4,2.717147978,202.8415179,0,1,2895.482323,6.651925018,Maturity,3.588986469,1
5007,Electronics,4,2.921310247,180.0116794,0,0.993368057,3927.024968,6.176282528,Decline,4.826450281,0.81532729
5008,Furniture,2,3.352578195,302.8518579,1,1,1623.207637,6.075576041,Maturity,3.709871712,0.873576135
5009,Clothing,4,2.548442336,159.1405956,0,0.822938269,1471.950236,6.337762043,Maturity,1.40006557,1
5010,Clothing,4,3.322571932,290.6695985,0,1,1239.069266,6.825242568,Introductory,5.141212335,1
5011,Electronics,1,2.435537005,130.2329098,1,1,4449.017034,6.755589653,Growth,2.708613528,0.946669587
5012,Electronics,2,1.723651511,56.14029809,0,0.974211507,2341.543467,6.189861572,Decline,5.633457407,0.998120985
5013,Electronics,5,3.117311885,222.2016714,0,1,1971.724798,6.743466948,Introductory,4.838014508,1
5014,Electronics,2,2.664762415,140.4775742,1,0.848863372,1720.236107,6.380971286,Introductory,0.695412315,0.881290518
5015,Food,4,3.448030453,291.5273682,0,1,3367.012156,6.241036443,,0.298182784,1
5016,Clothing,4,3.644431649,293.1378763,0,1,1269.556203,6.821986048,Introductory,5.764918228,1
5017,Furniture,4,3.299208352,289.3574633,0,0.948702651,3079.197025,6.443030398,Introductory,7.592386263,1
5018,Food,3,2.814404112,178.7580056,0,0.951164637,2515.160747,6.26487937,Growth,1.433274254,0.976066762
5019,Food,5,3.307981699,289.0561315,0,0.970162408,3657.696072,6.139439346,Introductory,5.748322508,1
5020,Clothing,3,3.093123577,227.2611948,0,0.755108281,1902.64118,5.934500581,Maturity,6.144677753,0.92985032
5021,Electronics,3,3.312848368,283.7451697,0,1,2063.266643,6.246879718,Introductory,4.222841459,0.990704421
5022,Clothing,1,3.412992282,282.3989374,1,0.819649336,2367.22675,5.831537644,Growth,7.419933118,1
5023,Clothing,3,3.364769613,231.3568518,0,1,1962.672274,6.65852624,Decline,5.360081701,0.989622385
5024,Food,1,1.545511185,57.04839871,1,1,4848.095259,6.721827619,Introductory,8.678778919,1
5025,Furniture,3,2.322894877,118.1324191,0,1,1672.542041,4.855849168,Growth,5.828760821,0.972904592
5026,Furniture,2,3.081066622,244.6169593,1,1,1285.149516,6.137275008,Growth,1.749991704,0.929948519
5027,Food,5,1.151452225,48.02406861,0,0.839474346,4101.089113,6.489274397,Maturity,4.232026088,1
5028,Clothing,1,2.903282184,160.9727491,1,0.971292168,4857.149815,5.92390424,Introductory,7.570663769,1
5029,Food,4,1.833760616,77.35170418,0,1,1782.301846,4.671678305,Growth,1.991639566,0.842379752
5030,Food,2,3.101052731,238.6866841,1,0.782123822,1063.259951,6.282113248,Growth,7.721540863,0.867071116
5031,Food,3,2.627327572,196.2944564,0,0.664268602,3813.193955,4.907835108,Growth,0.826529517,1
5032,Electronics,5,3.044695766,240.7120859,0,0.994721172,1481.778905,5.573321737,Maturity,1.70890987,1
5033,Electronics,2,3.266431251,259.0870453,1,0.969767719,2690.955242,4.677667333,Maturity,3.529402295,0.888850333
5034,Food,2,2.256382381,95.90551112,1,1,4931.168389,5.017631734,,7.272820634,1
5035,Food,2,2.505126842,162.4508625,1,0.888150492,3517.408473,5.367983643,Maturity,4.835771305,0.907263284
5036,Electronics,1,2.944983647,187.1729545,0,1,1517.832613,6.702197622,Decline,4.541771745,1
5037,Electronics,1,3.129719456,228.6656048,1,0.993047661,4244.523485,5.57498859,Introductory,2.312160205,1
5038,Furniture,1,3.14756217,260.2439507,1,0.938337228,3142.174082,5.480040018,Decline,4.835771305,1
5039,Furniture,1,2.444135675,143.0424255,1,1,4067.858631,6.627804849,Maturity,3.435139936,1
5040,Food,5,1.110585149,50.70520966,0,0.99170889,3922.926369,6.426383834,Maturity,3.968268149,0.998174584
5041,Food,3,2.991310086,222.4818213,0,0.839939325,4240.353804,6.327599087,Growth,7.308848647,1
5042,Electronics,2,2.175333202,102.2139572,1,0.998548787,3790.427495,4.785642618,Growth,4.835771305,0.810272236
5043,Furniture,3,2.294080769,134.4526267,0,1,3001.844262,7.094332185,Growth,6.437433669,0.871720661
5044,Clothing,1,2.286773275,104.7868064,1,0.98416196,4134.166114,5.617097614,Introductory,4.431740778,1
5045,Electronics,1,3.387087539,271.9956962,1,0.787036988,3915.367873,5.67905345,Introductory,5.549711955,1
5046,Electronics,1,2.39868529,122.2010571,1,1,5119.873572,6.604776392,Introductory,4.835771305,0.857907426
5047,Furniture,3,2.772740639,154.3455643,0,1,2139.11688,6.721297137,Growth,5.115623828,0.932233504
5048,Clothing,2,3.34352671,304.1261392,1,1,1685.955184,5.865060299,Maturity,1.970989614,1
5049,Food,2,3.473749187,294.9411262,1,1,1381.841109,5.613231081,,7.703576393,0.963709267
5050,Electronics,5,3.210114515,233.190933,1,0.9444722,2416.957261,7.156315285,Maturity,3.46644954,1
5051,Furniture,5,3.044082188,250.4765431,0,1,2552.564848,6.575845431,Maturity,7.190610391,0.894569325
5052,Electronics,1,3.442215073,262.678965,1,1,3616.218224,6.084832296,Growth,5.894632666,0.938590459
5053,Furniture,5,2.372543816,143.3942887,0,0.943308286,1804.501636,6.841125538,Introductory,5.735427642,0.892747234
5054,Food,5,2.487065731,138.281899,0,1,3961.591899,6.162395033,Maturity,8.91989788,1
5055,Clothing,4,2.925620767,216.2132464,0,1,3720.025475,5.576749173,Maturity,4.540640289,0.91721394
5056,Electronics,5,3.104226975,240.0786928,0,1,1456.688131,5.700480048,Maturity,1.114175779,1
5057,Furniture,3,2.245900777,110.7318289,0,1,1753.712083,4.927557676,Growth,5.635388449,1
5058,Clothing,2,3.114420679,296.6192775,1,0.99170889,3345.048782,6.54981687,Growth,3.767262951,0.971786954
5059,Food,1,3.451285016,261.9817189,1,0.905745575,1369.313555,6.636667533,Growth,-0.076435024,1
5060,Electronics,1,3.21388144,287.5147805,1,1,4679.364686,6.315516614,Introductory,4.835771305,1
5061,Electronics,5,2.522397357,97.34567752,0,0.85878828,1578.868605,6.221319145,Decline,10.16577862,0.915432145
5062,Furniture,5,2.412158581,126.7249298,0,1,1785.62903,6.671466441,Decline,-0.197137697,0.987128924
5063,Electronics,5,2.121249515,91.25259739,0,0.796932296,3283.058549,6.506044832,Maturity,6.243657299,0.862611165
5064,Food,3,1.808129289,77.77516443,0,0.856049943,1593.82465,6.410148495,Growth,9.192034224,0.887775739
5065,Clothing,2,0.720671289,30.09015888,1,0.816901088,1898.222014,6.465854946,Introductory,3.607675631,0.91981154
5066,Furniture,5,2.743055895,175.9122303,0,0.923646971,1718.061811,6.601515514,Decline,4.835771305,0.784184977
5067,Furniture,3,2.155072724,89.31537802,0,1,1148.886463,6.086173527,Growth,1.806080883,1
5068,Food,3,2.532377105,113.1257233,1,0.873437375,1423.634391,6.32595428,Maturity,9.006223718,1
5069,Clothing,1,2.423591677,124.8118698,1,0.929556754,4090.981873,5.521349791,Introductory,4.126907415,1
5070,Food,5,2.849004776,193.7549258,0,0.989256476,1009.039226,6.591935286,Decline,1.073074286,1
5071,Electronics,1,2.776505271,201.4223479,0,1,2780.074215,6.188265299,Maturity,7.692736232,1
5072,Electronics,5,0.756104297,175.4301869,0,1,2964.344959,6.454989277,,1.616231199,1
5073,Electronics,2,3.290588319,256.142339,1,1,5084.369046,5.529857797,Growth,5.640457029,1
5074,Clothing,2,3.218944021,200.7925402,1,0.990430857,4173.481831,5.298171458,Introductory,0.705085981,0.741231458
5075,Food,1,2.895721115,189.9144993,1,0.99170889,3641.187102,6.688411412,Decline,9.417078965,1
5076,Clothing,4,1.032833776,36.51345791,0,1,2406.952323,6.43741249,Introductory,4.281612767,0.888048309
5077,Clothing,4,2.487671345,154.4186821,0,0.849255123,1419.660497,6.106862649,Maturity,1.88747275,1
5078,Clothing,1,3.3872799,282.8409886,0,0.906690163,2310.343575,6.462006879,Growth,6.8501404,1
5079,Clothing,3,2.95578669,227.5021724,0,1,1982.233354,6.503807603,Decline,5.656776357,1
5080,Furniture,4,3.111072752,229.3653554,0,1,2007.20069,6.22646056,Introductory,5.140281236,1
5081,Electronics,2,2.245645633,97.41558479,1,0.955807442,3693.086828,6.257232475,Introductory,0.323081273,0.974727696
5082,Food,3,3.460245593,316.5088075,0,0.974377053,4549.208378,6.629039657,,4.40769645,0.998208074
5083,Electronics,2,2.126365167,88.34598786,1,1,3726.35615,5.510187588,Maturity,7.670170074,0.766254168
5084,Furniture,1,1.075787205,45.09352835,1,1,2944.814946,6.269499325,Introductory,6.600509136,0.921194575
5085,Electronics,1,3.185041802,291.5698416,1,0.942375297,3089.558513,6.388137222,Maturity,3.908438952,0.973926212
5086,Furniture,2,2.000278311,80.99501989,1,1,2898.993901,6.763771058,Maturity,1.077832722,1
5087,Electronics,5,2.937619695,240.0634346,0,1,1472.770934,5.593768362,Maturity,1.548844784,0.942297399
5088,Furniture,2,3.419825119,311.711783,1,1,2641.884753,6.310345542,Growth,6.072480038,1
5089,Electronics,4,3.030425085,212.5634208,0,0.947275946,4652.110626,6.952991175,Introductory,5.867898797,0.859224504
5090,Furniture,2,2.715396498,184.3470986,1,0.911932599,4049.983539,5.858703863,Decline,2.173006805,0.926013307
5091,Clothing,3,3.25594439,175.4301869,1,0.934842811,1684.239108,5.943612895,Maturity,2.758655782,0.817674714
5092,Food,2,2.6128276,182.5826194,1,1,3799.357928,6.67284323,Growth,5.983438726,0.980835053
5093,Food,5,2.912206607,177.8983587,0,1,3082.800931,6.847623807,Introductory,5.867628354,1
5094,Food,3,2.853129876,175.4301869,0,0.848715939,3988.860193,5.034230645,Growth,1.624810436,1
5095,Food,4,3.312697196,304.260702,0,0.949342169,3416.864301,5.929870379,Maturity,0.935351865,1
5096,Food,2,2.05024188,90.40007405,1,0.935944373,2933.391876,6.536081104,Introductory,2.880101411,1
5097,Furniture,3,2.622834671,166.1658318,0,0.985746789,2275.230248,7.309007183,Growth,3.757857034,0.849784017
5098,Clothing,5,2.979312623,195.6206366,0,0.99170889,1985.627028,5.84127245,Decline,4.91588881,0.967555087
5099,Electronics,1,3.023577682,203.7316497,1,0.713717701,1836.166467,6.118087585,,9.231354434,1
5100,Electronics,2,2.71698673,186.0295302,1,0.934521098,1440.715777,6.940775731,Introductory,9.616255842,0.91824714
5101,Furniture,1,3.173845007,231.6642457,1,1,4348.40818,5.622997141,Introductory,2.880121576,1
5102,Clothing,3,2.879614336,217.631812,0,1,1973.706561,6.386349087,,5.092500898,1
5103,Electronics,3,2.861931142,175.4301869,0,1,2516.430921,6.190729636,Maturity,4.835771305,0.926538308
5104,Furniture,1,2.222562671,113.4112967,1,1,2260.868888,6.196070453,Maturity,-0.061176247,0.950463205
5105,Electronics,5,2.797016266,155.3431681,0,0.607194076,1966.971661,6.500767707,Introductory,4.659813663,0.984125283
5106,Clothing,4,3.236639899,216.0382537,0,1,3707.138291,5.549305033,Maturity,4.345942169,0.98330937
5107,Furniture,3,3.245330213,252.1761665,0,0.949854127,4217.423017,6.185471678,Introductory,5.437531216,1
5108,Electronics,2,3.359582129,277.1329589,1,0.99170889,4200.950702,5.520197346,Introductory,8.146345892,0.773725456
5109,Clothing,2,3.555381445,308.7388866,1,1,1699.306388,6.131694443,Maturity,3.073678248,0.878787117
5110,Food,2,1.952115453,85.14790086,1,0.99407389,3079.40735,6.575712925,Introductory,3.079074683,0.973119963
5111,Furniture,2,3.710308637,317.3085199,1,1,1904.538408,6.615999179,,2.689914783,0.864261125
5112,Furniture,5,3.202686484,240.5818064,0,1,2477.877194,6.47595487,Maturity,8.592710463,1
5113,Electronics,1,2.427042414,123.6521082,1,1,5145.497866,6.851812188,Introductory,1.096964837,1
5114,Electronics,3,2.62319396,132.5622812,0,0.684466468,2122.567517,5.839846828,,7.305826735,0.973748428
5115,Food,3,1.813689883,75.97507971,0,0.988852666,1196.464314,6.507615245,Introductory,7.525833101,0.891820196
5116,Food,2,2.476774118,141.7616536,0,0.811338523,3121.267637,5.509412673,Introductory,3.027157042,1
5117,Clothing,2,3.246593899,277.6884513,1,0.816558317,2946.290911,6.812189138,Growth,4.835800669,0.976879802
5118,Furniture,4,2.283417044,120.0605628,0,0.927441358,2904.460823,6.789599975,,4.782854398,0.908300383
5119,Electronics,2,3.329891512,315.3040527,1,1,4299.409255,5.974122512,Growth,5.295485304,1
5120,Clothing,2,2.666941822,144.4108247,1,1,4838.22552,6.816073067,Decline,6.719240603,1
5121,Clothing,2,3.045678079,256.2174006,1,0.795929048,4046.290057,6.060790337,Maturity,3.082079142,1
5122,Furniture,5,2.627327572,235.7750842,0,0.863323391,3893.556476,7.005243053,Growth,6.305072791,1
5123,Clothing,3,2.743157294,145.1873711,0,1,4251.187206,6.523620308,Decline,7.721449154,0.918282175
5124,Clothing,4,3.54365885,295.8840806,0,0.77526081,3274.655883,5.353523628,Introductory,6.773130988,0.952550789
5125,Furniture,3,3.276030306,271.0236415,0,1,4320.832195,6.250672791,Introductory,5.221518171,0.956297644
5126,Food,3,2.892086791,199.2246138,0,0.712275185,3903.522368,5.048100747,Growth,1.32604906,1
5127,Electronics,3,1.678565892,64.25020637,1,1,2846.932871,6.516749341,Maturity,10.09320467,0.947868114
5128,Furniture,3,2.165116548,175.4301869,1,0.99170889,4236.330619,7.013759602,Decline,6.893043946,1
5129,Electronics,1,2.292947283,107.3363753,1,0.800167753,4025.863324,7.115686171,Decline,6.085743272,1
5130,Clothing,1,2.627327572,99.18813895,1,1,1448.079632,6.766708264,Growth,4.835771305,0.909481113
5131,Clothing,2,2.559310386,138.9954752,1,1,2734.519059,6.518261793,Maturity,7.976204461,1
5132,Clothing,5,2.153121343,114.1084857,0,1,3408.289029,6.638771021,Introductory,9.753982319,1
5133,Food,1,3.347023339,308.3966098,1,1,1950.261117,6.128614463,Growth,3.621680864,0.902748145
5134,Furniture,3,2.181562812,101.7040236,0,0.77533271,1430.25301,5.418737933,Maturity,0.885619674,1
5135,Food,1,2.627327572,290.2091246,1,0.99170889,2407.585474,6.094585796,Introductory,3.740605698,1
5136,Food,3,2.891610092,170.5838611,0,1,2623.661399,5.753927068,Growth,0.637379933,0.94123432
5137,Clothing,5,3.30068511,308.0954444,0,1,1518.283596,6.667738312,Introductory,-0.023476275,0.939620242
5138,Furniture,2,1.447731476,51.37687935,1,1,1259.750127,5.752623828,Maturity,3.546019812,1
5139,Clothing,3,1.447942877,52.98733092,0,0.940814044,3971.472797,6.958836013,Introductory,3.842305583,1
5140,Food,2,3.408730392,305.3345321,1,1,1364.457205,5.596689191,Growth,7.31890718,0.960772664
5141,Clothing,5,2.409369202,175.4301869,0,0.943365792,3555.369676,6.766718944,Introductory,8.619087982,1
5142,Food,3,2.692756118,163.2669925,1,1,2946.290911,5.321274515,Maturity,7.171293947,0.962228017
5143,Electronics,1,3.191427275,278.69751,1,0.99170889,4629.131019,6.650040525,Introductory,8.444512569,0.963345449
5144,Electronics,1,2.425795651,97.53642711,0,0.76179851,4097.643025,6.821890356,Decline,5.703612364,0.923474245
5145,Clothing,4,2.627327572,149.463942,0,0.847051958,1218.275873,6.949324825,Maturity,0.435191372,0.945247047
5146,Electronics,2,3.0192243,215.7994993,1,1,5151.033161,6.086224354,Introductory,8.985625662,1
5147,Electronics,1,2.370994541,138.1620751,1,1,4232.510464,6.921727348,Growth,1.783323355,0.968279066
5148,Furniture,5,3.179344112,235.1291779,0,0.70517667,3910.822714,6.978301323,,6.672647163,0.966900179
5149,Furniture,3,2.470843553,112.9781168,0,1,1666.800462,5.056533401,Growth,5.851264867,0.975769345
5150,Food,3,2.386365552,119.4351169,0,0.882195851,4717.991748,5.608277505,Maturity,4.568176336,0.842052917
5151,Food,5,2.832545537,171.7505378,0,1,2979.065204,6.844002291,Introductory,5.370705082,0.82758254
5152,Furniture,3,2.287028004,111.396017,0,1,1743.137126,4.853452586,Growth,5.347049108,1
5153,Furniture,3,3.189293951,260.8697847,0,0.935354143,2946.290911,5.492888675,,6.888195497,0.932486286
5154,Clothing,1,3.368934435,281.8597767,1,0.89139167,2342.356632,6.135571537,Growth,6.241228324,1
5155,Clothing,3,2.506875079,160.0562783,0,1,4316.842263,6.672606925,Decline,7.963279788,1
5156,Clothing,5,3.395212433,313.1675867,0,0.79647784,2104.23423,5.356992496,Introductory,9.584410521,0.918658446
5157,Electronics,2,2.627327572,44.9505215,1,0.755203681,2264.493777,6.66819706,Introductory,5.151046212,0.762700573
5158,Electronics,1,2.756354249,160.5746845,1,0.920837119,2946.290911,6.731314416,Growth,6.375475056,1
5159,Electronics,5,3.068520135,243.2821129,1,0.975582631,2422.946015,6.679420282,Maturity,4.317949297,0.899241828
5160,Electronics,1,3.311573668,294.0578886,1,0.764148628,3088.175868,6.502724877,Maturity,3.599672205,1
5161,Clothing,5,1.842410647,95.1784532,0,0.751258327,4774.858926,6.722984387,Introductory,1.875293051,0.936224958
5162,Clothing,5,2.404773128,134.5648716,0,0.714219252,4367.88415,5.949017291,Maturity,7.35372483,1
5163,Food,2,1.995698204,93.14830337,1,0.970513292,4335.538995,6.672920363,Decline,5.095970365,0.970719774
5164,Furniture,2,1.59669183,52.80485454,1,1,1224.073972,5.623227236,Maturity,4.835771305,1
5165,Clothing,2,3.304233297,224.4762106,1,0.74743044,2573.292579,6.728880462,Growth,1.17252404,1
5166,Furniture,2,3.272523318,175.4301869,1,1,1585.92157,6.479377996,Maturity,4.01668063,1
5167,Electronics,2,1.305127456,175.4301869,0,0.851308355,3546.544675,6.984581586,Decline,9.918697856,1
5168,Clothing,1,3.209471264,272.6499021,1,0.978141816,2334.29735,6.205744601,Growth,6.691549988,0.971092796
5169,Food,2,2.770588089,186.145413,1,0.99170889,3698.229085,6.758591264,Growth,6.286819374,1
5170,Food,1,1.185109395,59.17224587,1,0.942479897,1669.994803,6.564084157,Decline,4.009111123,1
5171,Furniture,5,2.693330823,163.6540388,0,0.89415915,1849.40282,6.730344661,Maturity,4.835771305,1
5172,Electronics,3,2.205234007,81.59890683,0,1,4162.294426,7.021820252,Maturity,-0.460844354,1
5173,Clothing,3,1.540902152,56.57791226,0,1,4461.83323,6.849666393,Decline,3.113136357,1
5174,Clothing,2,3.226611802,263.9016709,1,0.977967672,2202.667754,5.259471794,Maturity,8.572927744,1
5175,Electronics,2,1.557502416,44.56443806,1,0.909896078,2802.990549,5.197300645,Decline,5.754740407,0.910072811
5176,Food,5,1.44575603,70.33458479,0,0.94373194,2053.94384,6.578314008,Introductory,9.448116917,0.906550673
5177,Electronics,5,3.11136453,237.3982224,1,1,2434.689971,7.027827825,Maturity,4.835771305,0.922833009
5178,Food,1,3.487740798,305.1948649,1,0.99170889,1907.801838,6.58856343,Growth,3.98209716,0.874214034
5179,Food,3,2.624180684,149.3733733,0,1,2546.899953,5.71577008,Maturity,5.403339057,0.951434357
5180,Electronics,1,3.224409547,175.4301869,1,0.99170889,2946.290911,6.067770242,,0.084171704,0.830934732
5181,Furniture,2,2.457440442,122.4320173,1,0.967318285,4109.909006,5.317062052,,9.271828633,0.872140683
5182,Food,3,2.638936545,193.1763498,1,1,4028.755887,6.641043565,Maturity,6.006879784,0.957170422
5183,Furniture,2,1.900552948,79.75823719,1,1,2971.405628,6.710520393,Maturity,4.835771305,1
5184,Electronics,1,2.258789461,91.66657868,0,0.914029769,4174.04116,6.776845802,Decline,6.611695881,1
5185,Clothing,3,3.068833638,225.9770992,0,1,1956.605196,6.682348256,Decline,6.152208069,1
5186,Food,3,3.281063653,287.1043341,1,0.96509227,4772.710052,5.696762265,,4.18311114,1
5187,Electronics,2,1.482640227,38.26099134,1,0.783614416,4625.414753,6.631702057,Decline,4.664038219,0.976433812
5188,Clothing,1,3.330633575,269.9566018,1,1,2364.533613,6.059036845,Growth,6.279330896,1
5189,Food,2,1.931715545,87.55523577,1,1,3148.627021,6.780228655,Introductory,3.039847648,0.852163134
5190,Electronics,1,3.236682082,244.0501015,1,0.939724174,3405.903518,4.974029713,Maturity,7.289807204,0.91870074
5191,Electronics,2,2.25299292,112.2132551,1,1,2946.290911,5.702713472,Introductory,6.48414174,0.904792594
5192,Food,5,3.045863742,257.3425807,0,0.879964666,1123.843299,5.48104611,Decline,4.835771305,1
5193,Furniture,2,1.438914531,50.36915868,1,1,1228.43331,5.433202051,Maturity,4.964527987,0.995036252
5194,Electronics,4,3.015738164,179.484652,0,1,3962.735684,6.40058881,Decline,3.343188023,1
5195,Clothing,5,1.896858502,97.52192404,0,0.854458089,4764.904309,6.632260749,Introductory,3.997794321,0.879872253
5196,Electronics,4,1.887843586,74.80150258,0,0.780429088,1723.776774,6.190729636,Decline,4.804617409,1
5197,Electronics,3,3.174785982,237.191567,0,1,4832.460111,5.452429446,Introductory,7.091891338,0.943870548
5198,Electronics,1,3.250376768,294.355232,1,0.959117951,3079.64168,6.853649202,Maturity,3.181314377,1
5199,Food,1,3.163200096,228.5852833,1,0.904018806,4607.158407,6.760213742,Growth,8.942334454,1
5200,Electronics,5,2.062487877,76.83984071,0,0.930854351,3832.044556,5.989732266,Introductory,3.387252187,1
5201,Electronics,1,2.470259151,112.1898496,1,1,4848.681709,6.963618585,,0.481890805,1
5202,Electronics,2,2.25200545,84.83605667,1,0.882888364,3684.883568,6.072535843,Introductory,-0.601775895,1
5203,Food,1,2.627327572,111.976159,1,0.955769351,1386.444382,6.381775487,Maturity,8.064188863,1
5204,Food,3,3.240407529,227.6132541,0,0.784832454,3860.113978,6.579311608,Decline,4.310788873,1
5205,Clothing,5,2.327817658,98.35502279,0,1,3397.441805,7.001772744,Introductory,9.059739467,1
5206,Clothing,2,0.763448053,27.50278404,1,0.824884689,1806.823161,6.499503957,,3.679293109,0.825306191
5207,Food,4,3.140680492,230.3694823,0,1,1654.467269,7.053727138,Maturity,0.562777926,1
5208,Food,2,2.672903288,151.6559585,1,0.753587243,1464.600106,5.388788745,Introductory,0.997139272,1
5209,Clothing,3,2.627327572,218.6574838,0,0.990772781,2006.587785,6.312740932,Decline,6.066122303,0.891689997
5210,Electronics,1,3.447058936,289.1151195,1,1,4621.486267,6.189637145,Introductory,8.354626258,0.964310276
5211,Electronics,4,1.872171847,57.20411256,0,0.911776145,3341.685495,6.830652729,Maturity,1.042986952,1
5212,Food,3,3.23429634,277.9580726,0,1,2603.341505,6.718748437,Growth,1.504326482,1
5213,Furniture,1,3.293067115,241.099845,1,0.980713555,3164.845076,5.234223741,Decline,3.595406271,1
5214,Electronics,1,2.539514447,129.8281162,1,0.925173136,4316.310082,6.431590193,Growth,3.935676701,0.912978551
5215,Electronics,4,3.394628974,293.2398,0,1,2214.32454,6.227362022,Introductory,9.627745402,0.933605681
5216,Clothing,2,3.385282166,283.0487725,1,0.921008368,3451.012668,6.845871178,Growth,3.753217515,1
5217,Clothing,1,3.117081147,274.2261778,1,0.957506828,2316.17176,5.902819028,Growth,7.663019577,1
5218,Clothing,3,1.536853415,55.82273313,0,0.918079778,4695.251256,6.880452016,Decline,2.875183242,1
5219,Food,5,2.478339142,128.5105292,0,1,3951.835283,6.365254802,Maturity,8.668159808,0.96798459
5220,Furniture,3,2.74762259,147.1535,0,1,1450.675022,5.521786867,Growth,9.107564901,1
5221,Clothing,1,2.655504564,151.985379,1,0.665410255,2737.36816,6.057482694,Growth,0.883396974,0.820312531
5222,Furniture,1,2.999254455,207.5891269,1,1,4652.769047,6.159540673,Decline,7.676601564,0.945720433
5223,Electronics,3,2.008774174,88.94897322,0,1,4073.581434,6.804953798,Maturity,0.132727394,1
5224,Electronics,2,2.786378615,188.3725655,1,1,1098.193437,6.889550334,Introductory,0.649015203,0.986681728
5225,Clothing,2,3.206814368,260.0173057,1,0.770293271,2518.252741,6.784137267,,1.825058332,0.786725865
5226,Electronics,1,2.627327572,34.921003,1,1,1467.671867,6.688112256,Decline,4.561664551,1
5227,Electronics,4,3.041667455,214.4817187,0,1,2915.419261,6.501902273,Maturity,3.454145194,1
5228,Food,2,2.299493958,92.31580998,1,0.825902105,4290.535645,6.776806563,Decline,5.676126258,0.929375318
5229,Electronics,1,0.664820201,24.85964594,1,1,1521.774387,6.935847547,Decline,3.566342699,0.903187455
5230,Electronics,5,2.086898636,87.72027009,0,0.70033506,3275.593734,6.467306533,Maturity,6.236298951,1
5231,Electronics,1,2.187385772,116.9141521,1,0.99170889,4916.751284,6.906293396,Growth,10.20539555,1
5232,Clothing,1,1.387651285,55.1764633,1,0.941339352,4464.036758,6.78245605,Introductory,2.14643273,0.972178548
5233,Furniture,2,1.361242401,43.23760175,1,1,1209.875397,5.588639873,Maturity,5.147045514,0.984005826
5234,Furniture,5,2.287469531,127.1620731,0,1,1743.573643,6.852181387,,0.824535714,1
5235,Furniture,5,2.772169879,164.5191545,0,0.866217523,1858.80018,6.630702846,Maturity,7.953239792,1
5236,Food,2,2.821721874,177.2981676,1,1,2946.290911,6.787117481,Growth,6.48033498,1
5237,Food,1,3.060623961,182.6548467,1,0.845281993,3473.415347,7.025591384,Decline,9.130285698,1
5238,Food,4,3.192584542,257.5272458,0,1,2079.492163,6.533499166,Introductory,3.572497727,0.844376311
5239,Furniture,2,3.261724604,255.6734329,1,1,4367.040879,4.897625741,Introductory,4.835771305,0.741205378
5240,Furniture,3,3.388993863,204.1555429,1,1,3114.831641,5.806818099,Introductory,8.055204298,1
5241,Food,1,3.22765811,289.4437743,0,0.912864178,2401.529371,6.037970788,Introductory,4.239185378,1
5242,Electronics,5,2.533828662,127.881904,0,1,5058.154773,7.012548517,Introductory,8.369842273,0.892855399
5243,Food,2,1.157089638,175.4301869,1,0.913775047,1079.428394,6.057982763,Maturity,1.963871211,0.959699193
5244,Food,3,2.373821927,110.3253115,0,1,1755.036184,5.482644729,Introductory,4.835771305,0.90854191
5245,Furniture,1,3.096625199,175.4301869,1,0.986066154,2846.516484,5.703214254,Decline,5.132137317,1
5246,Food,2,2.627327572,179.6754421,1,0.761196678,2467.783239,5.65599829,Growth,0.866792815,1
5247,Electronics,1,3.419931925,286.1155847,1,0.843268337,3147.023218,6.306876319,Maturity,3.48120989,1
5248,Electronics,2,3.238984237,288.1751586,0,1,1729.981934,5.864199223,Maturity,2.162740903,0.860702254
5249,Furniture,3,1.1066398,44.91348319,0,1,4826.50826,6.426363353,Growth,0.952288138,0.999014273
5250,Food,5,3.361531562,292.8192446,0,0.868422215,3802.277009,6.457378401,Introductory,6.540445599,1
5251,Clothing,1,1.958917644,80.55545915,1,1,1156.1385,6.324534458,Introductory,5.36599425,0.937804204
5252,Food,3,3.466920405,307.7566872,0,1,1208.387773,6.443017594,Growth,4.793650106,0.788469466
5253,Furniture,5,2.624477465,169.2267803,0,0.816152156,1869.397689,6.602252313,Maturity,7.206015251,1
5254,Furniture,5,2.569736738,145.3932167,0,1,2836.05224,6.687083611,Growth,0.279264703,1
5255,Electronics,5,2.627327572,205.7752751,0,1,2946.290911,6.890988768,Introductory,3.674609664,1
5256,Clothing,2,2.296937664,120.1506849,1,1,2493.868319,6.007670581,Growth,8.364374826,1
5257,Furniture,5,2.512833021,135.6050128,0,0.720786079,1794.946025,6.574454,Introductory,5.322967323,0.92706663
5258,Electronics,1,3.302072693,288.9646762,1,1,3696.342813,6.226525577,Growth,7.013050322,1
5259,Clothing,1,1.287266228,54.2617894,1,0.972847135,4515.633294,6.994040186,Introductory,1.395631618,0.948010455
5260,Electronics,4,2.393733321,131.6810991,0,1,2946.290911,6.190729636,Maturity,1.133466113,0.853621703
5261,Furniture,5,2.311657731,126.1843101,0,1,1741.260007,6.190729636,Decline,0.79607698,1
5262,Food,3,3.036491572,184.7011554,1,1,3871.177116,6.628743186,Maturity,7.310828396,1
